,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
9647,0,0.0,0,0.0,34.0,740.3071429,0.0,1.4052288,0.0,False,Nov,2,2,1,2,Returning_Visitor,True,False
9648,0,0.0,0,0.0,7.0,105.0,0.0,3.3333333,0.0,False,Dec,2,2,1,8,New_Visitor,False,False
9649,5,173.5416667,5,109.75,38.0,1859.382937,0.45454550000000005,0.9090908999999999,0.0,False,Dec,3,2,8,10,Returning_Visitor,True,False
9650,0,0.0,0,0.0,29.0,874.952381,0.4597701,4.4367816,0.0,False,Dec,1,1,1,2,Returning_Visitor,False,False
9651,6,264.4166667,0,0.0,22.0,1275.092424,0.0,1.3512906999999998,65.74605279,False,Dec,3,2,5,2,Returning_Visitor,False,False
9652,5,97.0,0,0.0,53.0,3372.748214,0.3773585,0.2515723,0.0,False,Dec,2,2,7,2,Returning_Visitor,False,False
9653,4,190.0,0,0.0,53.0,1328.626894,1.7857143,2.2238793,0.0,False,Dec,1,1,1,10,Returning_Visitor,True,False
9654,10,175.4666667,1,7.0,82.0,2378.377381,0.4318937,1.7004256999999998,13.9750483,False,Nov,3,2,1,13,Returning_Visitor,False,True
9655,0,0.0,0,0.0,2.0,67.5,0.0,10.0,0.0,False,Dec,2,2,7,13,Returning_Visitor,False,False
9656,6,276.75,0,0.0,12.0,342.125,0.0,0.7142857,0.0,False,Nov,1,2,3,2,New_Visitor,False,False
9657,0,0.0,0,0.0,27.0,1009.375,0.7407407,4.0740741,0.0,False,Nov,2,2,1,2,New_Visitor,True,True
9658,0,0.0,2,52.5,18.0,502.0,0.0,1.0,0.0,False,Dec,8,2,9,2,New_Visitor,True,False
9659,0,0.0,0,0.0,6.0,530.0,1.6666667,4.1666666999999995,0.0,False,Nov,3,2,3,2,Returning_Visitor,True,False
9660,2,146.0,2,52.25,1.0,0.0,0.0,4.0,0.0,False,Dec,1,1,1,2,Returning_Visitor,False,False
9661,0,0.0,0,0.0,7.0,340.5,0.0,2.8571429,0.0,False,Nov,2,4,4,2,New_Visitor,True,False
9662,4,839.0500000000011,0,0.0,31.0,731.0,0.0,0.5882353,0.0,False,Dec,2,2,4,2,New_Visitor,True,False
9663,0,0.0,0,0.0,25.0,948.3428571,0.0,0.8999999999999999,0.0,False,Nov,2,4,1,3,Returning_Visitor,False,False
9664,1,75.0,2,34.5,100.0,4436.376299,0.0,0.7150715,0.0,False,Nov,2,2,1,2,Returning_Visitor,False,True
9665,1,9.0,0,0.0,10.0,219.5,0.0,2.7272727,0.0,False,Dec,2,2,1,11,Returning_Visitor,False,False
9666,0,0.0,2,0.0,3.0,56.75,10.0,12.5,0.0,False,Nov,1,1,1,2,Returning_Visitor,False,False
9667,3,40.5,0,0.0,20.0,758.75,0.0,2.0,38.26667925,False,Nov,2,2,8,3,Returning_Visitor,False,True
9668,0,0.0,0,0.0,4.0,72.5,0.0,5.0,0.0,False,Dec,1,1,8,10,Returning_Visitor,False,False
9669,5,64.58333333,0,0.0,36.0,1334.083333,0.0,0.5405405,0.0,False,Nov,2,2,3,2,Returning_Visitor,False,False
9670,6,152.0,0,0.0,17.0,450.75,2.8571429,5.2380952,14.10739957,False,Nov,1,8,3,11,Returning_Visitor,False,True
9671,0,0.0,0,0.0,3.0,1952.5,6.6666666999999995,12.222222200000001,0.0,False,Nov,1,1,2,1,Returning_Visitor,False,False
9672,0,0.0,0,0.0,3.0,121.5,0.0,0.7407407,0.0,False,Nov,1,1,1,2,New_Visitor,True,False
9673,0,0.0,0,0.0,2.0,0.0,20.0,20.0,0.0,False,Nov,1,1,9,1,Returning_Visitor,False,False
9674,11,320.0,0,0.0,36.0,776.1666667,0.0,1.4880951999999998,0.0,False,Dec,3,2,1,13,Returning_Visitor,False,False
9675,0,0.0,0,0.0,83.0,3091.146033,0.49382719999999997,1.9075614,0.0,False,Nov,2,2,1,1,Returning_Visitor,False,False
9676,1,51.5,0,0.0,27.0,818.3166667,0.7407407,1.7354497,0.0,False,Nov,3,2,1,13,Returning_Visitor,False,False
9677,0,0.0,0,0.0,14.0,684.75,0.0,1.4285714,0.0,False,Nov,2,2,9,2,Returning_Visitor,False,False
9678,0,0.0,0,0.0,27.0,1224.541667,0.0,2.4691358,0.0,False,Dec,4,2,1,2,New_Visitor,True,False
9679,0,0.0,0,0.0,12.0,459.0833333,0.45454550000000005,8.4545455,0.0,False,Dec,2,2,1,2,Returning_Visitor,False,False
9680,0,0.0,0,0.0,6.0,474.3333333,0.0,1.0,0.0,False,Dec,1,1,3,3,Returning_Visitor,False,False
9681,0,0.0,0,0.0,11.0,315.0,0.0,3.6363635999999997,0.0,False,Dec,3,2,6,2,New_Visitor,True,False
9682,6,93.0,2,23.0,37.0,783.875,0.3409091,3.1709956999999998,0.0,False,Nov,2,2,1,11,Returning_Visitor,True,False
9683,6,167.0,0,0.0,71.0,1445.458333,0.40540539999999997,1.3963964,12.30811748,False,Nov,3,2,1,10,Returning_Visitor,False,True
9684,0,0.0,0,0.0,19.0,517.0,1.0526316,2.6315789,0.0,False,Dec,4,1,7,1,Returning_Visitor,True,False
9685,0,0.0,0,0.0,7.0,444.0,0.0,2.8571429,59.75418351,False,Dec,1,1,2,8,New_Visitor,True,True
9686,0,0.0,0,0.0,87.0,1197.700198,0.0,0.23529409999999998,38.00063931,False,Nov,2,2,1,2,New_Visitor,False,True
9687,0,0.0,0,0.0,3.0,16.0,6.6666666999999995,13.3333333,0.0,False,Dec,2,4,7,3,Returning_Visitor,False,False
9688,6,185.9904762,5,111.1666667,179.0,8705.013453230014,0.2551834,2.0876741,18.08361086,False,Nov,2,2,3,2,Returning_Visitor,True,False
9689,6,114.2591575,6,352.0833333,119.0,6245.704152,0.3125,1.2179841,32.32493691,False,Dec,3,2,1,2,Returning_Visitor,True,True
9690,7,399.25,1,298.0,85.0,2409.875,0.6818182,1.7267562,10.1319644,False,Dec,3,2,1,2,Returning_Visitor,False,False
9691,0,0.0,0,0.0,52.0,2004.708333,0.0,1.9337606999999999,0.0,False,Dec,2,2,3,1,Returning_Visitor,False,False
9692,1,113.75,0,0.0,26.0,1905.078571,2.2666667,3.46,11.70614611,False,Nov,3,2,2,1,Returning_Visitor,False,True
9693,0,0.0,0,0.0,22.0,903.4305556,0.952381,2.1428571,0.0,False,Nov,2,2,7,8,Returning_Visitor,False,False
9694,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,Nov,8,2,9,3,Other,False,False
9695,5,839.0500000000011,2,16.0,7.0,935.6666667,0.0,3.75,0.0,False,Nov,2,2,3,6,Returning_Visitor,True,True
9696,0,0.0,2,22.0,41.0,979.375,0.4651163,0.9302326,0.0,False,Nov,2,2,3,2,Returning_Visitor,True,False
9697,2,126.0,0,0.0,6.0,127.1666667,5.0,4.375,0.0,False,Dec,3,2,5,3,Returning_Visitor,True,False
9698,1,73.0,0,0.0,23.0,1280.45,0.0,0.8695652,36.54680355,False,Dec,2,4,1,2,New_Visitor,False,True
9699,0,0.0,0,0.0,9.0,427.0,0.0,2.5,13.1168283,False,Dec,1,1,1,2,New_Visitor,True,True
9700,0,0.0,0,0.0,2.0,93.0,0.0,5.0,0.0,False,Dec,3,2,5,2,Returning_Visitor,False,False
9701,1,8.0,0,0.0,27.0,787.5357143,0.0,0.5142857,0.0,False,Nov,3,2,1,20,Returning_Visitor,False,False
9702,0,0.0,0,0.0,8.0,210.4,0.0,5.0,0.0,False,Nov,1,1,3,8,New_Visitor,True,False
9703,0,0.0,0,0.0,11.0,257.75,0.0,2.4242424,0.0,False,Dec,3,2,2,2,New_Visitor,False,False
9704,14,180.6666667,1,649.25,113.0,8041.58887,0.7936508,2.6808161,0.0,False,Dec,2,6,7,1,Returning_Visitor,False,False
9705,6,634.5,3,312.75,172.0,7017.192635,0.13966479999999998,1.9865374000000002,0.0,False,Nov,2,4,1,2,Returning_Visitor,False,False
9706,0,0.0,0,0.0,38.0,1244.35,3.9473684,5.3909774,0.0,False,Dec,1,1,1,2,Returning_Visitor,False,False
9707,7,253.1,0,0.0,40.0,1591.888095,0.0,1.2186396,48.66217061,False,Dec,2,2,3,2,Returning_Visitor,True,True
9708,5,121.2666667,0,0.0,8.0,114.6,0.0,1.0,0.0,False,Nov,1,1,1,2,New_Visitor,True,False
9709,12,176.9638554,6,266.875,221.01000000000022,8650.048771,1.2452132,2.7372411,1.984555788,False,Nov,3,2,1,3,Returning_Visitor,False,False
9710,0,0.0,0,0.0,8.0,123.0,2.5,2.9166667,0.0,False,Nov,3,2,3,11,Returning_Visitor,True,False
9711,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,Dec,1,1,4,1,Returning_Visitor,False,False
9712,2,88.0,6,719.0,54.0,1986.553118,0.5128205,1.9939049,25.82676446,False,Dec,1,1,2,2,Returning_Visitor,False,False
9713,8,381.45,2,64.5,31.0,1363.7,1.1111111,2.7830688,13.89178731,False,Nov,1,1,1,2,Returning_Visitor,False,False
9714,2,30.0,2,33.0,162.0,3753.19449,0.0,0.3477932,77.10821943,False,Nov,2,2,1,8,New_Visitor,False,True
9715,0,0.0,0,0.0,2.0,0.0,20.0,20.0,0.0,False,Nov,1,1,1,1,Returning_Visitor,False,False
9716,5,180.5,0,0.0,28.0,1070.625,0.0,2.2427035,0.0,False,Dec,3,2,6,3,Returning_Visitor,False,False
9717,2,20.0,0,0.0,15.0,1839.25,0.0,0.44444439999999996,0.0,False,Nov,2,2,9,2,Returning_Visitor,False,False
9719,5,255.75,0,0.0,70.0,1787.479365,0.42857140000000005,1.9809523999999998,0.0,False,Dec,2,4,1,3,Returning_Visitor,False,False
9720,14,323.3636364,0,0.0,45.0,1534.825143,0.26785709999999996,2.0699598,7.180348301,False,Nov,1,1,3,10,Returning_Visitor,False,True
9721,2,58.5,0,0.0,11.0,1568.5,0.0,3.6363635999999997,0.0,False,Nov,2,2,7,2,Returning_Visitor,False,False
9722,5,60.5,0,0.0,9.0,111.5,2.6666667,4.0,0.0,False,Nov,2,2,9,1,Returning_Visitor,False,False
9723,3,131.5,0,0.0,94.0,2332.109524,0.1030928,0.9450172,0.0,False,Nov,2,2,9,10,Returning_Visitor,False,False
9724,0,0.0,0,0.0,13.0,598.5,0.0,1.6666667,0.0,False,Nov,2,10,7,2,New_Visitor,False,False
9725,3,163.375,0,0.0,4.0,24.0,0.0,2.8571429,0.0,False,Nov,2,2,1,3,Returning_Visitor,True,False
9726,1,18.0,2,13.0,20.0,1287.27381,1.5873016,3.8095237999999996,0.0,False,Nov,3,2,4,2,Returning_Visitor,False,False
9727,13,216.3333333,1,9.0,59.0,985.3151515,0.0,0.45454550000000005,167.2308336,False,Nov,2,2,4,10,Returning_Visitor,True,True
9728,0,0.0,0,0.0,23.0,2420.65,1.3043478000000002,4.7826087,0.0,False,Nov,4,1,9,3,Returning_Visitor,False,False
9729,1,0.0,0,0.0,9.0,300.3333333,4.1666666999999995,6.875000000000001,0.0,False,Dec,3,2,9,1,Returning_Visitor,False,False
9730,3,114.125,1,13.0,64.0,1602.94026,1.3432836,2.8731343,29.88386066,False,Nov,3,2,1,3,Returning_Visitor,True,False
9731,10,839.0500000000011,0,0.0,66.0,1646.612195,0.7142857,2.9065112,0.0,False,Nov,2,2,1,2,Returning_Visitor,True,False
9732,6,198.5,0,0.0,41.0,1824.083333,0.0,1.0,0.0,False,Dec,3,2,3,11,New_Visitor,False,False
9733,13,493.75,0,0.0,22.0,1525.0,0.8,1.8666667000000001,25.00423187,False,Dec,3,2,1,1,Returning_Visitor,True,True
9734,0,0.0,0,0.0,6.0,114.4166667,0.0,1.6666667,0.0,False,Nov,3,2,1,6,New_Visitor,True,False
9735,0,0.0,0,0.0,53.0,1768.657051,0.0,0.3921569,0.0,False,Nov,2,4,3,2,Returning_Visitor,False,False
9736,8,839.0500000000011,1,46.5,81.0,5546.0,0.23255810000000002,1.4562568999999999,15.56462164,False,Nov,2,2,1,2,Returning_Visitor,False,True
9737,9,177.3333333,0,0.0,70.0,2346.220238,0.28985510000000003,0.3457557,0.0,False,Nov,1,1,5,3,Returning_Visitor,False,False
9738,0,0.0,0,0.0,19.0,2177.333333,0.0,1.0526316,0.0,False,Dec,2,4,1,2,New_Visitor,False,False
9739,14,239.9288462,2,60.5,49.0,1929.185664,1.7486339,2.5063352,2.580028334,False,Dec,3,2,1,13,Returning_Visitor,False,False
9740,2,136.5,0,0.0,8.0,1261.5,0.0,1.0,0.0,False,Dec,8,1,3,2,Returning_Visitor,True,False
9741,0,0.0,0,0.0,41.0,898.15,0.0,1.1282051,19.51010101,False,Dec,2,5,3,1,Returning_Visitor,False,True
9742,5,111.3,0,0.0,138.0,4172.11572,0.0,0.8337205000000001,17.63434621,False,Nov,2,2,9,2,Returning_Visitor,False,False
9743,0,0.0,0,0.0,7.0,143.0,0.0,2.8571429,0.0,False,Nov,2,5,2,3,Returning_Visitor,False,False
9744,4,85.0,0,0.0,3.0,43.5,0.0,5.0,0.0,False,Dec,1,1,1,8,New_Visitor,True,False
9745,4,24.5,0,0.0,29.0,749.125,0.5882353,2.745098,0.0,False,Nov,1,1,3,2,Returning_Visitor,False,True
9746,5,448.5,4,52.0,81.0,2537.807082,1.3793103,2.8674678,0.0,False,Nov,3,2,3,2,Returning_Visitor,True,False
9747,0,0.0,0,0.0,11.0,580.25,2.2222222,4.4444444,0.0,False,Nov,3,2,1,2,Returning_Visitor,True,False
9748,5,111.0,1,11.0,55.0,3494.06746,0.0,2.9188713,4.007065498,False,Nov,2,2,3,1,Returning_Visitor,False,False
9749,3,16.0,6,137.8333333,15.0,1605.583333,1.1594203,3.7267081,0.0,False,Nov,2,10,1,2,Returning_Visitor,False,True
9750,5,45.0,0,0.0,59.0,1100.475,0.0,0.8391881,24.7526533,False,Nov,2,5,4,2,Returning_Visitor,True,True
9751,4,112.875,0,0.0,6.0,134.675,0.0,3.7037037,0.0,False,Nov,1,2,1,2,Returning_Visitor,False,False
9752,0,0.0,0,0.0,9.0,296.3928571,0.0,2.5,0.0,False,Dec,1,1,1,3,Returning_Visitor,False,False
9753,0,0.0,0,0.0,20.0,691.75,0.0,0.3333333,0.0,False,Dec,3,2,4,2,New_Visitor,False,False
9754,0,0.0,0,0.0,9.0,444.0,0.0,4.4444444,0.0,False,Nov,2,2,6,13,Returning_Visitor,False,False
9755,13,311.8300935,4,201.5,166.0,6850.499335,0.0,1.7541022,4.115853586,False,Dec,2,2,1,3,Returning_Visitor,False,False
9756,5,152.5,0,0.0,15.0,291.1666667,0.0,2.0,0.0,False,Dec,4,1,1,2,New_Visitor,True,False
9757,0,0.0,0,0.0,8.0,232.5,0.0,5.0,0.0,False,Nov,4,2,1,2,New_Visitor,False,False
9758,0,0.0,0,0.0,40.0,2046.832418,0.4166667,3.3880952,0.0,False,Nov,1,8,1,11,Returning_Visitor,False,True
9759,3,83.0,4,220.25,106.0,2974.734799,0.5165165,2.044187,19.03391341,False,Nov,2,2,7,2,Returning_Visitor,False,True
9760,0,0.0,0,0.0,13.0,277.0,0.0,1.5384615000000001,0.0,False,Nov,4,1,1,8,Returning_Visitor,False,False
9761,4,92.75,0,0.0,9.0,108.25,0.0,2.1428571,0.0,False,Nov,2,2,3,2,New_Visitor,False,False
9762,2,64.5,0,0.0,24.0,1151.136905,0.0,1.8599999999999999,15.27655756,False,Dec,2,2,3,2,Returning_Visitor,False,True
9763,0,0.0,3,584.0,66.0,2060.508333,0.5797101,2.2567288000000003,0.0,False,Nov,2,2,1,1,Returning_Visitor,False,False
9764,9,201.3666667,1,204.0,116.0,2764.290278,0.0655738,0.5854801,42.7752197,False,Nov,3,2,2,2,Returning_Visitor,False,True
9765,1,11.0,0,0.0,15.0,175.75,0.0,2.5,0.0,False,Nov,1,1,2,2,New_Visitor,False,False
9766,1,466.0,0,0.0,6.0,609.5416667,3.3333333,11.6666667,0.0,False,Nov,2,2,1,2,Returning_Visitor,False,False
9767,0,0.0,0,0.0,64.0,2264.091667,0.625,0.8854167,0.0,False,Nov,1,1,3,10,Returning_Visitor,False,False
9768,2,75.0,0,0.0,9.0,349.0,0.0,1.0,0.0,False,Dec,2,4,3,8,Returning_Visitor,False,False
9770,0,0.0,0,0.0,11.0,546.75,3.6363635999999997,5.4545455,0.0,False,Nov,2,2,5,1,Returning_Visitor,False,False
9771,10,317.9583333,4,722.5238,20.0,781.425,0.0,0.26666670000000003,0.0,False,Dec,2,2,7,2,Returning_Visitor,False,False
9772,0,0.0,0,0.0,8.0,463.6666667,0.0,3.75,0.0,False,Nov,1,1,1,3,Returning_Visitor,False,False
9773,2,20.0,0,0.0,66.0,3391.68588,2.8955224,3.8335618,0.0,False,Dec,3,2,8,1,Returning_Visitor,False,False
9774,2,63.0,0,0.0,4.0,43.75,1.6666667,1.6666667,0.0,False,Nov,1,2,3,2,New_Visitor,False,False
9775,0,0.0,0,0.0,41.0,1423.833333,0.7317073000000001,3.0243902,0.0,False,Dec,2,2,1,1,Returning_Visitor,False,False
9776,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,Dec,3,2,4,13,Returning_Visitor,False,False
9777,4,157.0,0,0.0,20.0,834.075,0.0,1.3333332999999998,4.84736534,False,Dec,2,2,1,2,Returning_Visitor,False,True
9778,0,0.0,0,0.0,21.0,706.7,5.2380952,7.4716553,0.0,False,Nov,3,2,3,2,Returning_Visitor,False,False
9779,0,0.0,0,0.0,35.0,806.125,1.2121212,2.4444444,0.0,False,Nov,1,1,4,2,Returning_Visitor,False,False
9780,13,295.9285714,5,17.9,154.0,6759.311928,0.5767417,2.883646,0.0,False,Nov,2,2,3,10,Returning_Visitor,False,False
9781,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,Dec,3,2,1,1,Returning_Visitor,True,False
9782,0,0.0,0,0.0,12.0,440.75,0.0,4.1666666999999995,0.0,False,Dec,2,2,6,1,Returning_Visitor,True,False
9783,1,20.0,1,115.0,50.0,1404.459091,1.3,4.3999999999999995,0.0,False,Dec,2,2,2,2,Returning_Visitor,True,False
9784,8,288.0875,0,0.0,20.0,326.9277778,3.3333333,5.9464286,0.0,False,Dec,3,2,1,1,Returning_Visitor,True,False
9785,5,92.5625,0,0.0,2.0,99.5,0.0,2.2222222,0.0,False,Nov,2,2,1,8,New_Visitor,True,True
9786,0,0.0,0,0.0,6.0,137.0,6.6666666999999995,10.0,0.0,False,Nov,1,1,1,1,Returning_Visitor,False,False
9787,0,0.0,0,0.0,2.0,64.5,0.0,5.0,0.0,False,Nov,3,2,8,2,Returning_Visitor,False,False
9788,5,83.0,0,0.0,69.0,2517.216667,0.034246599999999995,2.1765601,0.0,False,Nov,2,2,9,2,Returning_Visitor,False,False
9789,1,7.5,0,0.0,63.0,3060.055556,2.4623656,3.6047339999999997,0.0,False,Nov,3,2,1,3,Returning_Visitor,False,False
9790,10,322.8333333,1,12.0,28.0,866.2166667,0.6451613,1.2903226,0.0,False,Dec,2,4,7,1,Returning_Visitor,False,False
9791,0,0.0,0,0.0,8.0,188.0,5.0,8.75,0.0,False,Dec,1,1,2,1,Returning_Visitor,False,False
9792,0,0.0,0,0.0,49.0,2110.124603,0.0,0.4081633,62.93549178,False,Nov,2,2,1,10,Returning_Visitor,False,True
9793,1,65.5,1,0.0,82.0,5316.459524,0.5,1.125,77.25951671,False,Nov,1,1,9,3,Returning_Visitor,True,True
9794,0,0.0,0,0.0,15.0,176.7666667,1.25,5.1041666999999995,0.0,False,Nov,2,2,1,2,Returning_Visitor,False,False
9795,0,0.0,0,0.0,9.0,591.25,0.0,2.2222222,0.0,False,Dec,2,2,6,13,Returning_Visitor,False,False
9796,2,197.5,0,0.0,17.0,820.5,1.1111111,1.1111111,0.0,False,Dec,1,1,1,8,Returning_Visitor,False,False
9797,0,0.0,0,0.0,5.0,368.0,0.0,1.6666667,0.0,False,Dec,4,1,2,1,Returning_Visitor,True,False
9798,0,0.0,0,0.0,3.0,158.0,3.3333333,3.3333333,0.0,False,Dec,1,1,1,3,New_Visitor,False,False
9799,0,0.0,0,0.0,5.0,72.0,0.0,5.0,0.0,False,Dec,3,2,1,2,Returning_Visitor,False,False
9800,0,0.0,0,0.0,49.0,2990.3125,1.2244898,3.8231292999999997,0.0,False,Nov,3,2,7,13,Returning_Visitor,False,False
9801,0,0.0,0,0.0,37.0,2152.588889,0.1081081,1.7747748,0.0,False,Dec,3,3,3,3,Returning_Visitor,False,False
9802,8,839.0500000000011,2,146.6666667,14.0,1722.583333,0.0,3.1578947000000004,0.0,False,Nov,4,1,3,8,New_Visitor,False,True
9803,2,44.5,0,0.0,137.0,7012.266796,0.8321168,1.964546,0.0,False,Nov,1,1,1,10,Returning_Visitor,True,True
9804,1,60.5,0,0.0,21.0,320.9833333,0.0,1.0,0.0,False,Nov,2,5,1,2,Returning_Visitor,False,False
9805,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,Dec,8,13,9,20,Other,False,False
9806,8,183.0833333,1,40.5,221.01000000000022,6879.801826,0.0568182,0.4306345,1.625051033,False,Nov,4,2,9,10,Returning_Visitor,False,False
9807,1,49.0,0,0.0,112.0,2237.603885,0.3933137,1.9128308,0.0,False,Dec,1,1,4,2,Returning_Visitor,False,False
9808,3,284.0,0,0.0,33.0,2270.75,0.0,1.0840336000000002,0.0,False,Dec,2,2,7,2,Returning_Visitor,False,False
9809,2,50.0,0,0.0,24.0,602.25,0.0,0.3846154,0.0,False,Nov,2,2,1,2,Returning_Visitor,True,False
9810,12,158.5952381,2,167.0,48.0,1256.291667,0.3846154,1.6570512999999998,29.76290794,False,Nov,3,2,1,2,Returning_Visitor,False,False
9811,8,47.0,0,0.0,18.0,1796.583333,0.0,2.1739129999999998,0.0,False,Nov,2,2,2,1,Returning_Visitor,False,False
9812,0,0.0,0,0.0,9.0,269.7,0.0,3.3333333,0.0,False,Dec,3,2,3,10,New_Visitor,False,False
9813,2,33.75,0,0.0,6.0,96.0,0.0,2.5,0.0,False,Dec,2,2,4,2,New_Visitor,False,False
9814,4,53.75,0,0.0,41.0,1130.80754,1.9047618999999998,1.8783069,0.0,False,Dec,3,2,1,2,Returning_Visitor,False,False
9815,0,0.0,0,0.0,42.0,1333.914286,1.0,1.0942459999999998,0.0,False,Nov,1,2,2,2,Returning_Visitor,False,False
9816,2,34.0,0,0.0,35.0,1907.135417,0.6944444,2.1993464,64.25350176,False,Dec,2,2,1,10,Returning_Visitor,True,False
9817,0,0.0,0,0.0,40.0,1085.333333,0.75,4.5,0.0,False,Dec,2,2,6,1,Returning_Visitor,False,False
9818,9,272.0416667,6,502.75,33.0,3239.418207,2.0,2.5011905,17.02873771,False,Dec,1,1,1,2,Returning_Visitor,False,False
9819,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,Dec,1,1,6,2,Returning_Visitor,True,False
9820,3,109.0,0,0.0,70.0,2002.25,0.0,0.4166667,0.0,False,Nov,2,2,1,2,New_Visitor,False,False
9821,0,0.0,1,77.0,58.0,3757.75,1.5819209,3.8418079,0.0,False,Nov,2,5,1,1,Returning_Visitor,False,True
9822,0,0.0,0,0.0,11.0,115.25,2.7272727,4.5454545,0.0,False,Nov,3,2,9,10,New_Visitor,True,False
9823,0,0.0,0,0.0,8.0,204.75,0.0,3.3333333,0.0,False,Dec,1,1,1,1,Returning_Visitor,True,False
9824,2,33.5,0,0.0,8.0,556.0,0.0,1.5151515,0.0,False,Dec,2,2,1,2,New_Visitor,True,False
9825,0,0.0,3,50.5,6.0,238.55,0.0,1.8518519,0.0,False,Nov,3,2,1,2,Returning_Visitor,False,False
9826,0,0.0,0,0.0,16.0,423.1833333,1.25,1.6071429000000002,0.0,False,Nov,3,2,7,10,Returning_Visitor,False,False
9827,0,0.0,0,0.0,22.0,1664.0,3.030303,3.2424242,0.0,False,Nov,1,1,1,2,Returning_Visitor,False,True
9828,0,0.0,0,0.0,2.0,46.5,10.0,10.0,0.0,False,Nov,2,2,3,1,Returning_Visitor,False,False
9829,3,159.1666667,2,8.0,69.0,2766.942172,0.2816901,2.8665325,5.931332852,False,Dec,2,2,1,2,Returning_Visitor,False,False
9830,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,Nov,1,1,2,2,Returning_Visitor,False,False
9831,2,64.5,1,0.0,97.0,2696.10873,0.34364259999999996,2.1408935000000002,5.770973155,False,Nov,2,2,1,13,Returning_Visitor,False,True
9832,5,34.5,0,0.0,8.0,154.5,2.2222222,1.4814815000000001,0.0,False,Dec,3,2,4,2,Returning_Visitor,False,False
9833,1,139.5,0,0.0,100.0,1831.149084,0.0,0.0505051,0.0,False,Dec,2,2,3,2,New_Visitor,False,False
9834,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,Nov,4,1,1,3,New_Visitor,False,False
9835,4,45.0,0,0.0,7.0,246.5,3.0,3.0,0.0,False,Dec,2,2,1,2,Returning_Visitor,False,False
9836,1,6.0,0,0.0,14.0,1626.0,5.128205100000001,9.2307692,0.0,False,Nov,1,1,1,1,Returning_Visitor,False,False
9837,4,43.92857143,0,0.0,182.0,8705.013453230014,0.3850267,2.1183788,8.665280918,False,Nov,2,2,1,2,Returning_Visitor,False,True
9838,2,569.0,1,58.5,23.0,941.6994048,0.0,0.8,9.331744184,False,Dec,2,2,4,2,New_Visitor,False,True
9839,1,5.0,2,66.5,64.0,1716.583333,1.2121212,1.9444444,0.0,False,Nov,4,2,1,2,Returning_Visitor,True,False
9840,0,0.0,0,0.0,20.0,597.25,0.0,2.0,0.0,False,Dec,2,2,1,13,Returning_Visitor,False,False
9841,0,0.0,0,0.0,7.0,43.0,8.5714286,12.1428571,0.0,False,Dec,3,2,1,1,Returning_Visitor,False,False
9842,3,37.58333333,0,0.0,67.0,1982.523611,0.44117649999999997,1.0971792,0.0,False,Dec,2,2,3,1,Returning_Visitor,False,False
9843,1,2.0,0,0.0,61.0,1335.737854,0.0,0.2,20.15710234,False,Nov,4,4,1,2,Returning_Visitor,True,True
9844,0,0.0,0,0.0,28.0,690.9583333,0.0,2.2857143,0.0,False,Nov,2,2,6,2,Returning_Visitor,True,False
9845,13,331.9833333,5,128.0,202.0,8217.678753,0.19047619999999998,1.3668745,3.651726351,False,Nov,2,2,3,10,Returning_Visitor,True,True
9846,0,0.0,2,157.5,35.0,5999.808333,0.5405405,2.7207207,0.0,False,Dec,2,2,4,1,Returning_Visitor,True,False
9847,4,56.25,0,0.0,10.0,182.25,0.0,2.5,0.0,False,Nov,3,2,6,2,New_Visitor,False,False
9848,6,224.875,0,0.0,21.0,845.75,0.0,0.8695652,0.0,False,Dec,8,13,9,20,Other,False,False
9849,6,279.0,2,69.5,41.0,1430.25,0.0,0.9929077999999999,3.836079931,False,Dec,2,2,2,7,Returning_Visitor,False,True
9850,0,0.0,0,0.0,4.0,179.25,0.0,5.0,0.0,False,Dec,2,2,6,2,Returning_Visitor,False,False
9851,8,197.7083333,6,130.5166667,35.0,1359.771429,0.4761905,1.8611111,34.98992634,False,Nov,3,2,1,11,Returning_Visitor,True,False
9852,1,3.0,2,34.0,41.0,1021.519444,0.9302326,1.7829457,0.0,False,Dec,1,2,3,2,New_Visitor,True,False
9853,2,34.5,0,0.0,17.0,491.8333333,0.0,1.4705882,0.0,False,Dec,1,1,3,2,New_Visitor,False,False
9854,0,0.0,0,0.0,38.0,907.943254,0.0,0.5405405,23.6645871,False,Dec,2,2,1,2,Returning_Visitor,False,True
9855,0,0.0,1,78.0,108.0,8402.715986,0.8873456999999999,1.9558305000000002,0.0,False,Nov,3,2,2,13,Returning_Visitor,False,False
9856,0,0.0,0,0.0,4.0,184.3333333,10.0,8.75,0.0,False,Dec,3,2,3,2,Returning_Visitor,False,False
